# t, p_bottom, p_top, mob_A, imm_A, diss_A, seal_A, mob_B, imm_B, diss_B, seal_B, mob_C, imm_C, diss_C, seal_C, M_C 
2.562000e+05, 1.098447e+05, 1.039646e+05, 2.173782e-04, 3.064235e-04, 6.046581e-03, 9.702330e-04, 9.046706e-04, 1.007456e-03, 6.204675e-03, 1.898506e-03, 0.000000e+00, 5.092807e-08, 2.501287e-03, 2.914759e-07, 0.000000e+00   
2.568000e+05, 1.098445e+05, 1.039645e+05, 2.130171e-04, 3.034024e-04, 6.061930e-03, 9.741182e-04, 9.028835e-04, 1.006257e-03, 6.208295e-03, 1.898734e-03, 0.000000e+00, 0.000000e+00, 2.506094e-03, 2.896013e-07, 0.000000e+00   
2.574000e+05, 1.098443e+05, 1.039644e+05, 2.079979e-04, 3.005235e-04, 6.078102e-03, 9.780273e-04, 9.010690e-04, 1.005170e-03, 6.211782e-03, 1.898946e-03, 0.000000e+00, 0.000000e+00, 2.510890e-03, 2.877074e-07, 0.000000e+00   
2.580000e+05, 1.098441e+05, 1.039642e+05, 2.022044e-04, 2.975048e-04, 6.095717e-03, 9.819942e-04, 8.992548e-04, 1.004117e-03, 6.215220e-03, 1.899127e-03, 0.000000e+00, 0.000000e+00, 2.515745e-03, 2.857200e-07, 0.000000e+00   
2.586000e+05, 1.098438e+05, 1.039641e+05, 1.956113e-04, 2.945230e-04, 6.114534e-03, 9.860331e-04, 8.974286e-04, 1.003052e-03, 6.218710e-03, 1.899283e-03, 0.000000e+00, 0.000000e+00, 2.520740e-03, 2.836274e-07, 0.000000e+00   
2.592000e+05, 1.098436e+05, 1.039639e+05, 1.882221e-04, 2.917795e-04, 6.134236e-03, 9.901553e-04, 8.955525e-04, 1.001831e-03, 6.222552e-03, 1.899406e-03, 0.000000e+00, 0.000000e+00, 2.525895e-03, 2.814639e-07, 0.000000e+00   
2.598000e+05, 1.098434e+05, 1.039638e+05, 1.799316e-04, 2.889281e-04, 6.155534e-03, 9.943849e-04, 8.936223e-04, 1.000554e-03, 6.226588e-03, 1.899501e-03, 0.000000e+00, 0.000000e+00, 2.531198e-03, 2.791711e-07, 0.000000e+00   
2.604000e+05, 1.098432e+05, 1.039637e+05, 1.709601e-04, 2.860238e-04, 6.177994e-03, 9.987488e-04, 8.915563e-04, 9.995624e-04, 6.230361e-03, 1.899566e-03, 0.000000e+00, 0.000000e+00, 2.536693e-03, 2.767837e-07, 0.000000e+00   
2.610000e+05, 1.098430e+05, 1.039636e+05, 1.621875e-04, 2.823967e-04, 6.201278e-03, 1.003275e-03, 8.893723e-04, 9.985120e-04, 6.234425e-03, 1.899576e-03, 0.000000e+00, 0.000000e+00, 2.542369e-03, 2.743505e-07, 0.000000e+00   
2.616000e+05, 1.098428e+05, 1.039635e+05, 1.535608e-04, 2.776416e-04, 6.226101e-03, 1.007962e-03, 8.870596e-04, 9.974335e-04, 6.238741e-03, 1.899531e-03, 0.000000e+00, 0.000000e+00, 2.548331e-03, 2.718177e-07, 0.000000e+00   
2.622000e+05, 1.098422e+05, 1.039630e+05, 1.487044e-04, 2.665455e-04, 6.255016e-03, 1.013073e-03, 8.846293e-04, 9.964910e-04, 6.243034e-03, 1.899390e-03, 0.000000e+00, 0.000000e+00, 2.554798e-03, 2.687321e-07, 0.000000e+00   
2.628000e+05, 1.098438e+05, 1.039641e+05, 1.459543e-04, 2.597194e-04, 6.273691e-03, 1.017588e-03, 8.819330e-04, 9.954355e-04, 6.247965e-03, 1.899412e-03, 0.000000e+00, 0.000000e+00, 2.561437e-03, 2.666578e-07, 0.000000e+00   
2.634000e+05, 1.098450e+05, 1.039648e+05, 1.442141e-04, 2.562806e-04, 6.285326e-03, 1.021835e-03, 8.790420e-04, 9.941574e-04, 6.253522e-03, 1.899446e-03, 0.000000e+00, 0.000000e+00, 2.568416e-03, 2.652431e-07, 0.000000e+00   
2.640000e+05, 1.098449e+05, 1.039647e+05, 1.421234e-04, 2.531084e-04, 6.297089e-03, 1.026128e-03, 8.759978e-04, 9.928233e-04, 6.259359e-03, 1.899357e-03, 0.000000e+00, 0.000000e+00, 2.575660e-03, 2.638436e-07, 0.000000e+00   
2.646000e+05, 1.098448e+05, 1.039647e+05, 1.396738e-04, 2.502180e-04, 6.308978e-03, 1.030469e-03, 8.729377e-04, 9.913545e-04, 6.265458e-03, 1.899225e-03, 0.000000e+00, 0.000000e+00, 2.583179e-03, 2.624312e-07, 0.000000e+00   
2.652000e+05, 1.098441e+05, 1.039642e+05, 1.364476e-04, 2.469077e-04, 6.322765e-03, 1.034954e-03, 8.706616e-04, 9.875778e-04, 6.274370e-03, 1.899060e-03, 0.000000e+00, 0.000000e+00, 2.590848e-03, 2.607532e-07, 0.000000e+00   
2.658000e+05, 1.098444e+05, 1.039645e+05, 1.326861e-04, 2.433489e-04, 6.337768e-03, 1.039423e-03, 8.689530e-04, 9.855476e-04, 6.279340e-03, 1.899131e-03, 0.000000e+00, 0.000000e+00, 2.598695e-03, 2.591201e-07, 0.000000e+00   
2.664000e+05, 1.098443e+05, 1.039644e+05, 1.282424e-04, 2.396319e-04, 6.354104e-03, 1.043964e-03, 8.670875e-04, 9.842325e-04, 6.283258e-03, 1.899170e-03, 0.000000e+00, 0.000000e+00, 2.606666e-03, 2.574243e-07, 0.000000e+00   
2.670000e+05, 1.098440e+05, 1.039643e+05, 1.230378e-04, 2.357909e-04, 6.371843e-03, 1.048633e-03, 8.648921e-04, 9.829686e-04, 6.287576e-03, 1.899105e-03, 0.000000e+00, 0.000000e+00, 2.614662e-03, 2.556118e-07, 0.000000e+00   
2.676000e+05, 1.098437e+05, 1.039641e+05, 1.170700e-04, 2.319334e-04, 6.390813e-03, 1.053437e-03, 8.622274e-04, 9.816320e-04, 6.292770e-03, 1.898921e-03, 0.000000e+00, 0.000000e+00, 2.622664e-03, 2.536886e-07, 0.000000e+00   
2.682000e+05, 1.098435e+05, 1.039639e+05, 1.103916e-04, 2.283597e-04, 6.410454e-03, 1.058343e-03, 8.591364e-04, 9.803514e-04, 6.298539e-03, 1.898639e-03, 0.000000e+00, 0.000000e+00, 2.630732e-03, 2.517015e-07, 0.000000e+00   
2.688000e+05, 1.098434e+05, 1.039638e+05, 1.029873e-04, 2.250924e-04, 6.430754e-03, 1.063374e-03, 8.554780e-04, 9.790159e-04, 6.305289e-03, 1.898237e-03, 0.000000e+00, 0.000000e+00, 2.638871e-03, 2.496697e-07, 0.000000e+00   
2.694000e+05, 1.098431e+05, 1.039636e+05, 9.510741e-05, 2.211250e-04, 6.452917e-03, 1.068597e-03, 8.513428e-04, 9.779931e-04, 6.312253e-03, 1.897710e-03, 0.000000e+00, 0.000000e+00, 2.647111e-03, 2.475073e-07, 0.000000e+00   
2.700000e+05, 1.098426e+05, 1.039633e+05, 8.848982e-05, 2.146503e-04, 6.477074e-03, 1.074087e-03, 8.467333e-04, 9.768779e-04, 6.320100e-03, 1.897025e-03, 0.000000e+00, 0.000000e+00, 2.655456e-03, 2.451662e-07, 0.000000e+00   
2.706000e+05, 1.098431e+05, 1.039637e+05, 8.389135e-05, 2.067225e-04, 6.500284e-03, 1.079534e-03, 8.424840e-04, 9.753841e-04, 6.327997e-03, 1.896404e-03, 0.000000e+00, 0.000000e+00, 2.663838e-03, 2.428636e-07, 0.000000e+00   
2.712000e+05, 1.098443e+05, 1.039644e+05, 8.091953e-05, 2.022912e-04, 6.515275e-03, 1.084442e-03, 8.389429e-04, 9.735440e-04, 6.335289e-03, 1.895920e-03, 0.000000e+00, 0.000000e+00, 2.672282e-03, 2.412284e-07, 0.000000e+00   
2.718000e+05, 1.098449e+05, 1.039648e+05, 7.846236e-05, 1.994111e-04, 6.526968e-03, 1.089234e-03, 8.351584e-04, 9.719852e-04, 6.342411e-03, 1.895371e-03, 0.000000e+00, 0.000000e+00, 2.680775e-03, 2.398679e-07, 0.000000e+00   
2.724000e+05, 1.098447e+05, 1.039647e+05, 7.563292e-05, 1.964008e-04, 6.539454e-03, 1.094079e-03, 8.311648e-04, 9.704581e-04, 6.349754e-03, 1.894698e-03, 0.000000e+00, 0.000000e+00, 2.689332e-03, 2.384969e-07, 0.000000e+00   
2.730000e+05, 1.098443e+05, 1.039645e+05, 7.215293e-05, 1.926655e-04, 6.554141e-03, 1.099092e-03, 8.269660e-04, 9.687364e-04, 6.357707e-03, 1.893891e-03, 0.000000e+00, 0.000000e+00, 2.697899e-03, 2.369590e-07, 0.000000e+00   
2.736000e+05, 1.098440e+05, 1.039643e+05, 6.802326e-05, 1.885262e-04, 6.570509e-03, 1.104267e-03, 8.225847e-04, 9.669443e-04, 6.366025e-03, 1.892991e-03, 0.000000e+00, 0.000000e+00, 2.706486e-03, 2.353021e-07, 0.000000e+00   
2.742000e+05, 1.098437e+05, 1.039641e+05, 6.320495e-05, 1.839839e-04, 6.588630e-03, 1.109633e-03, 8.180444e-04, 9.652361e-04, 6.374402e-03, 1.892009e-03, 0.000000e+00, 0.000000e+00, 2.715102e-03, 2.335256e-07, 0.000000e+00   
2.748000e+05, 1.098433e+05, 1.039639e+05, 5.762333e-05, 1.792181e-04, 6.608315e-03, 1.115156e-03, 8.133721e-04, 9.633679e-04, 6.383211e-03, 1.890940e-03, 0.000000e+00, 0.000000e+00, 2.723767e-03, 2.316608e-07, 0.000000e+00   
2.754000e+05, 1.098433e+05, 1.039639e+05, 5.159167e-05, 1.748905e-04, 6.627997e-03, 1.120692e-03, 8.085733e-04, 9.616772e-04, 6.391902e-03, 1.889855e-03, 0.000000e+00, 0.000000e+00, 2.732430e-03, 2.298044e-07, 0.000000e+00   
2.760000e+05, 1.098432e+05, 1.039638e+05, 4.608089e-05, 1.694251e-04, 6.648660e-03, 1.126348e-03, 8.036766e-04, 9.601409e-04, 6.400471e-03, 1.888719e-03, 0.000000e+00, 0.000000e+00, 2.741062e-03, 2.278856e-07, 0.000000e+00   
2.766000e+05, 1.098433e+05, 1.039638e+05, 4.176203e-05, 1.631101e-04, 6.668758e-03, 1.132017e-03, 7.986234e-04, 9.587272e-04, 6.409028e-03, 1.887565e-03, 0.000000e+00, 0.000000e+00, 2.749655e-03, 2.260189e-07, 0.000000e+00   
2.772000e+05, 1.098439e+05, 1.039643e+05, 3.814136e-05, 1.585626e-04, 6.684913e-03, 1.137412e-03, 7.934315e-04, 9.573003e-04, 6.417791e-03, 1.886481e-03, 0.000000e+00, 0.000000e+00, 2.758240e-03, 2.244375e-07, 0.000000e+00   
2.778000e+05, 1.098443e+05, 1.039645e+05, 3.496572e-05, 1.550755e-04, 6.698673e-03, 1.142639e-03, 7.883084e-04, 9.558048e-04, 6.426487e-03, 1.885433e-03, 0.000000e+00, 0.000000e+00, 2.766783e-03, 2.230347e-07, 0.000000e+00   
2.784000e+05, 1.098442e+05, 1.039645e+05, 3.152797e-05, 1.513288e-04, 6.713274e-03, 1.147932e-03, 7.833738e-04, 9.541677e-04, 6.435045e-03, 1.884338e-03, 0.000000e+00, 0.000000e+00, 2.775221e-03, 2.215940e-07, 0.000000e+00   
2.790000e+05, 1.098442e+05, 1.039644e+05, 2.807241e-05, 1.478015e-04, 6.727541e-03, 1.153190e-03, 7.785992e-04, 9.522372e-04, 6.443770e-03, 1.883239e-03, 0.000000e+00, 0.000000e+00, 2.783568e-03, 2.201578e-07, 0.000000e+00   
2.796000e+05, 1.098438e+05, 1.039643e+05, 2.435605e-05, 1.429443e-04, 6.744342e-03, 1.158670e-03, 7.738329e-04, 9.504560e-04, 6.452225e-03, 1.882054e-03, 0.000000e+00, 0.000000e+00, 2.791731e-03, 2.185747e-07, 0.000000e+00   
2.802000e+05, 1.098438e+05, 1.039643e+05, 2.092941e-05, 1.374324e-04, 6.761731e-03, 1.164249e-03, 7.690709e-04, 9.488756e-04, 6.460336e-03, 1.880876e-03, 0.000000e+00, 0.000000e+00, 2.799744e-03, 2.170005e-07, 0.000000e+00   
2.808000e+05, 1.098438e+05, 1.039643e+05, 1.777726e-05, 1.316924e-04, 6.779046e-03, 1.169849e-03, 7.643244e-04, 9.473674e-04, 6.468245e-03, 1.879695e-03, 0.000000e+00, 0.000000e+00, 2.807654e-03, 2.154587e-07, 0.000000e+00   
2.814000e+05, 1.098439e+05, 1.039643e+05, 1.482106e-05, 1.262595e-04, 6.795555e-03, 1.175377e-03, 7.597637e-04, 9.455850e-04, 6.476302e-03, 1.878536e-03, 0.000000e+00, 0.000000e+00, 2.815530e-03, 2.139771e-07, 0.000000e+00   
2.820000e+05, 1.098443e+05, 1.039646e+05, 1.201838e-05, 1.209269e-04, 6.811651e-03, 1.180780e-03, 7.562066e-04, 9.442699e-04, 6.481996e-03, 1.877644e-03, 0.000000e+00, 0.000000e+00, 2.823399e-03, 2.125824e-07, 0.000000e+00   
2.826000e+05, 1.098442e+05, 1.039646e+05, 9.353427e-06, 1.150677e-04, 6.828374e-03, 1.186217e-03, 7.525848e-04, 9.429893e-04, 6.487683e-03, 1.876710e-03, 0.000000e+00, 0.000000e+00, 2.831197e-03, 2.111576e-07, 0.000000e+00   
2.832000e+05, 1.098445e+05, 1.039647e+05, 7.546211e-06, 1.092426e-04, 6.843691e-03, 1.191499e-03, 7.489131e-04, 9.417249e-04, 6.493377e-03, 1.875807e-03, 0.000000e+00, 0.000000e+00, 2.839020e-03, 2.098280e-07, 0.000000e+00   
2.838000e+05, 1.098447e+05, 1.039648e+05, 6.152047e-06, 1.041431e-04, 6.857193e-03, 1.196585e-03, 7.452013e-04, 9.401406e-04, 6.499629e-03, 1.874918e-03, 0.000000e+00, 0.000000e+00, 2.846892e-03, 2.085892e-07, 0.000000e+00   
2.844000e+05, 1.098449e+05, 1.039650e+05, 4.877349e-06, 9.946896e-05, 6.869822e-03, 1.201546e-03, 7.414713e-04, 9.385433e-04, 6.505888e-03, 1.874053e-03, 0.000000e+00, 0.000000e+00, 2.854795e-03, 2.074027e-07, 0.000000e+00   
2.850000e+05, 1.098451e+05, 1.039651e+05, 3.630090e-06, 9.520159e-05, 6.881760e-03, 1.206397e-03, 7.377077e-04, 9.371465e-04, 6.511861e-03, 1.873207e-03, 0.000000e+00, 0.000000e+00, 2.862745e-03, 2.062626e-07, 0.000000e+00   
2.856000e+05, 1.098450e+05, 1.039650e+05, 2.328271e-06, 9.067379e-05, 6.894196e-03, 1.211247e-03, 7.339018e-04, 9.358643e-04, 6.517695e-03, 1.872329e-03, 0.000000e+00, 0.000000e+00, 2.870684e-03, 2.051019e-07, 0.000000e+00   
2.862000e+05, 1.098450e+05, 1.039650e+05, 1.414245e-06, 8.583510e-05, 6.906515e-03, 1.216045e-03, 7.300206e-04, 9.346117e-04, 6.523548e-03, 1.871424e-03, 0.000000e+00, 0.000000e+00, 2.878626e-03, 2.039548e-07, 0.000000e+00   
2.868000e+05, 1.098453e+05, 1.039652e+05, 1.026398e-06, 8.091169e-05, 6.918134e-03, 1.220681e-03, 7.276119e-04, 9.328713e-04, 6.527877e-03, 1.870767e-03, 0.000000e+00, 0.000000e+00, 2.886565e-03, 2.028971e-07, 0.000000e+00   
2.874000e+05, 1.098457e+05, 1.039655e+05, 7.656821e-07, 7.679885e-05, 6.928268e-03, 1.225066e-03, 7.260669e-04, 9.314787e-04, 6.530246e-03, 1.870344e-03, 0.000000e+00, 0.000000e+00, 2.894520e-03, 2.020623e-07, 0.000000e+00   
2.880000e+05, 1.098458e+05, 1.039656e+05, 5.793448e-07, 7.239114e-05, 6.938731e-03, 1.229373e-03, 7.246467e-04, 9.299488e-04, 6.532599e-03, 1.869890e-03, 0.000000e+00, 0.000000e+00, 2.902410e-03, 2.011793e-07, 0.000000e+00   
2.886000e+05, 1.098460e+05, 1.039657e+05, 4.495098e-07, 6.843142e-05, 6.948386e-03, 1.233524e-03, 7.232602e-04, 9.285018e-04, 6.534741e-03, 1.869486e-03, 0.000000e+00, 0.000000e+00, 2.910248e-03, 2.003505e-07, 0.000000e+00   
2.892000e+05, 1.098459e+05, 1.039657e+05, 3.134806e-07, 6.422417e-05, 6.958447e-03, 1.237661e-03, 7.218870e-04, 9.270250e-04, 6.536867e-03, 1.869049e-03, 0.000000e+00, 0.000000e+00, 2.917995e-03, 1.994800e-07, 0.000000e+00   
2.898000e+05, 1.098460e+05, 1.039657e+05, 1.966472e-07, 6.037728e-05, 6.967925e-03, 1.241714e-03, 7.204671e-04, 9.254807e-04, 6.539144e-03, 1.868619e-03, 0.000000e+00, 0.000000e+00, 2.925670e-03, 1.986570e-07, 0.000000e+00   
2.904000e+05, 1.098461e+05, 1.039658e+05, 9.421733e-08, 5.702605e-05, 6.976619e-03, 1.245667e-03, 7.190166e-04, 9.239192e-04, 6.541448e-03, 1.868194e-03, 0.000000e+00, 0.000000e+00, 2.933291e-03, 1.979183e-07, 0.000000e+00   
2.910000e+05, 1.098461e+05, 1.039658e+05, 9.911086e-09, 5.360122e-05, 6.985400e-03, 1.249574e-03, 7.175479e-04, 9.222360e-04, 6.543934e-03, 1.867742e-03, 0.000000e+00, 0.000000e+00, 2.940822e-03, 1.971525e-07, 0.000000e+00   
2.916000e+05, 1.098460e+05, 1.039657e+05, 1.416389e-09, 4.977891e-05, 6.994690e-03, 1.253488e-03, 7.160606e-04, 9.205832e-04, 6.546352e-03, 1.867269e-03, 0.000000e+00, 0.000000e+00, 2.948225e-03, 1.963411e-07, 0.000000e+00   
2.922000e+05, 1.098461e+05, 1.039658e+05, 9.885427e-10, 4.615965e-05, 7.003650e-03, 1.257332e-03, 7.145466e-04, 9.190829e-04, 6.548510e-03, 1.866824e-03, 0.000000e+00, 0.000000e+00, 2.955522e-03, 1.955568e-07, 0.000000e+00   
2.928000e+05, 1.098464e+05, 1.039660e+05, 5.924274e-10, 4.324957e-05, 7.011506e-03, 1.261038e-03, 7.129657e-04, 9.177947e-04, 6.550397e-03, 1.866432e-03, 0.000000e+00, 0.000000e+00, 2.962760e-03, 1.948719e-07, 0.000000e+00   
2.934000e+05, 1.098464e+05, 1.039660e+05, 4.326914e-10, 4.032848e-05, 7.019388e-03, 1.264720e-03, 7.113979e-04, 9.164377e-04, 6.552338e-03, 1.866025e-03, 0.000000e+00, 0.000000e+00, 2.969887e-03, 1.941764e-07, 0.000000e+00   
2.940000e+05, 1.098464e+05, 1.039660e+05, 3.500559e-10, 3.737819e-05, 7.027308e-03, 1.268376e-03, 7.097965e-04, 9.149897e-04, 6.554454e-03, 1.865596e-03, 0.000000e+00, 0.000000e+00, 2.976899e-03, 1.934556e-07, 0.000000e+00   
2.946000e+05, 1.098464e+05, 1.039659e+05, 3.148362e-10, 3.458744e-05, 7.034959e-03, 1.271949e-03, 7.081716e-04, 9.134596e-04, 6.556734e-03, 1.865155e-03, 0.000000e+00, 0.000000e+00, 2.983801e-03, 1.927324e-07, 0.000000e+00   
2.952000e+05, 1.098464e+05, 1.039660e+05, 2.340568e-10, 3.178772e-05, 7.042623e-03, 1.275479e-03, 7.065211e-04, 9.122211e-04, 6.558574e-03, 1.864734e-03, 0.000000e+00, 0.000000e+00, 2.990583e-03, 1.920141e-07, 0.000000e+00   
2.958000e+05, 1.098465e+05, 1.039660e+05, 1.319506e-10, 2.911290e-05, 7.050099e-03, 1.278975e-03, 7.049032e-04, 9.110407e-04, 6.560262e-03, 1.864335e-03, 0.000000e+00, 0.000000e+00, 2.997255e-03, 1.913175e-07, 0.000000e+00   
2.964000e+05, 1.098465e+05, 1.039660e+05, 6.155311e-11, 2.641992e-05, 7.057600e-03, 1.282445e-03, 7.033140e-04, 9.098351e-04, 6.561954e-03, 1.863933e-03, 0.000000e+00, 0.000000e+00, 3.003827e-03, 1.906113e-07, 0.000000e+00   
2.970000e+05, 1.098466e+05, 1.039661e+05, 2.584998e-11, 2.385868e-05, 7.064906e-03, 1.285901e-03, 7.017556e-04, 9.086236e-04, 6.563633e-03, 1.863545e-03, 0.000000e+00, 0.000000e+00, 3.010303e-03, 1.899244e-07, 0.000000e+00   
2.976000e+05, 1.098467e+05, 1.039662e+05, 1.020450e-11, 2.172526e-05, 7.071544e-03, 1.289275e-03, 7.002284e-04, 9.074291e-04, 6.565285e-03, 1.863198e-03, 0.000000e+00, 0.000000e+00, 3.016719e-03, 1.892885e-07, 0.000000e+00   
2.982000e+05, 1.098468e+05, 1.039662e+05, 1.567163e-11, 1.997866e-05, 7.077562e-03, 1.292568e-03, 6.986815e-04, 9.061324e-04, 6.567162e-03, 1.862853e-03, 0.000000e+00, 0.000000e+00, 3.023078e-03, 1.886808e-07, 0.000000e+00   
2.988000e+05, 1.098468e+05, 1.039662e+05, 1.010022e-11, 1.825986e-05, 7.083543e-03, 1.295846e-03, 6.971263e-04, 9.047750e-04, 6.569180e-03, 1.862487e-03, 0.000000e+00, 0.000000e+00, 3.029359e-03, 1.880708e-07, 0.000000e+00   
2.994000e+05, 1.098468e+05, 1.039662e+05, 6.581594e-12, 1.660726e-05, 7.089417e-03, 1.299090e-03, 6.954743e-04, 9.034315e-04, 6.571354e-03, 1.862101e-03, 0.000000e+00, 0.000000e+00, 3.035554e-03, 1.874611e-07, 0.000000e+00   
3.000000e+05, 1.098467e+05, 1.039661e+05, 6.269835e-12, 1.501501e-05, 7.095191e-03, 1.302309e-03, 6.937501e-04, 9.019816e-04, 6.573838e-03, 1.861686e-03, 0.000000e+00, 0.000000e+00, 3.041666e-03, 1.868405e-07, 0.000000e+00   
3.006000e+05, 1.098469e+05, 1.039663e+05, 2.355814e-12, 1.360696e-05, 7.100690e-03, 1.305473e-03, 6.923546e-04, 9.007831e-04, 6.575425e-03, 1.861381e-03, 0.000000e+00, 0.000000e+00, 3.047708e-03, 1.862685e-07, 0.000000e+00   
3.012000e+05, 1.098469e+05, 1.039663e+05, 1.874240e-12, 1.211528e-05, 7.106321e-03, 1.308638e-03, 6.909163e-04, 8.995850e-04, 6.577110e-03, 1.861066e-03, 0.000000e+00, 0.000000e+00, 3.053641e-03, 1.856797e-07, 0.000000e+00   
3.018000e+05, 1.098469e+05, 1.039663e+05, 1.159413e-12, 1.062835e-05, 7.111941e-03, 1.311793e-03, 6.894259e-04, 8.982879e-04, 6.579064e-03, 1.860728e-03, 0.000000e+00, 0.000000e+00, 3.059455e-03, 1.850758e-07, 0.000000e+00   
3.024000e+05, 1.098469e+05, 1.039663e+05, 2.412254e-13, 9.392110e-06, 7.117176e-03, 1.314906e-03, 6.878796e-04, 8.969853e-04, 6.581155e-03, 1.860392e-03, 0.000000e+00, 0.000000e+00, 3.065170e-03, 1.844973e-07, 0.000000e+00   
3.030000e+05, 1.098470e+05, 1.039663e+05, 8.919015e-13, 8.337293e-06, 7.122131e-03, 1.317977e-03, 6.862629e-04, 8.957051e-04, 6.583357e-03, 1.860045e-03, 0.000000e+00, 0.000000e+00, 3.070769e-03, 1.839340e-07, 0.000000e+00   
3.036000e+05, 1.098470e+05, 1.039663e+05, 7.809150e-14, 7.485452e-06, 7.126767e-03, 1.320991e-03, 6.845605e-04, 8.944726e-04, 6.585643e-03, 1.859692e-03, 0.000000e+00, 0.000000e+00, 3.076234e-03, 1.833867e-07, 0.000000e+00   
3.042000e+05, 1.098469e+05, 1.039663e+05, 2.659749e-13, 6.542568e-06, 7.131544e-03, 1.324005e-03, 6.827765e-04, 8.931222e-04, 6.588265e-03, 1.859293e-03, 0.000000e+00, 0.000000e+00, 3.081532e-03, 1.828129e-07, 0.000000e+00   
3.048000e+05, 1.098469e+05, 1.039662e+05, 2.099527e-13, 5.487999e-06, 7.136490e-03, 1.327016e-03, 6.809122e-04, 8.917519e-04, 6.591056e-03, 1.858864e-03, 0.000000e+00, 0.000000e+00, 3.086658e-03, 1.822166e-07, 0.000000e+00   
3.054000e+05, 1.098469e+05, 1.039663e+05, 0.000000e+00, 4.515500e-06, 7.141302e-03, 1.329998e-03, 6.789732e-04, 8.902917e-04, 6.594120e-03, 1.858423e-03, 0.000000e+00, 0.000000e+00, 3.091621e-03, 1.816211e-07, 0.000000e+00   
3.060000e+05, 1.098471e+05, 1.039664e+05, 0.000000e+00, 4.005814e-06, 7.145404e-03, 1.332922e-03, 6.769806e-04, 8.888851e-04, 6.597193e-03, 1.858007e-03, 0.000000e+00, 0.000000e+00, 3.096436e-03, 1.810788e-07, 0.000000e+00   
3.066000e+05, 1.098471e+05, 1.039664e+05, 0.000000e+00, 3.580026e-06, 7.149376e-03, 1.335808e-03, 6.749357e-04, 8.876164e-04, 6.600117e-03, 1.857587e-03, 0.000000e+00, 0.000000e+00, 3.101068e-03, 1.805475e-07, 0.000000e+00   
3.072000e+05, 1.098470e+05, 1.039663e+05, 0.000000e+00, 3.031692e-06, 7.153539e-03, 1.338688e-03, 6.728299e-04, 8.864888e-04, 6.602909e-03, 1.857158e-03, 0.000000e+00, 0.000000e+00, 3.105495e-03, 1.800046e-07, 0.000000e+00   
3.078000e+05, 1.098470e+05, 1.039663e+05, 0.000000e+00, 2.445306e-06, 7.157760e-03, 1.341578e-03, 6.706332e-04, 8.852671e-04, 6.605987e-03, 1.856696e-03, 0.000000e+00, 0.000000e+00, 3.109711e-03, 1.794455e-07, 0.000000e+00   
3.084000e+05, 1.098470e+05, 1.039663e+05, 0.000000e+00, 2.032114e-06, 7.161713e-03, 1.344458e-03, 6.683141e-04, 8.838715e-04, 6.609511e-03, 1.856192e-03, 0.000000e+00, 0.000000e+00, 3.113723e-03, 1.788900e-07, 0.000000e+00   
3.090000e+05, 1.098470e+05, 1.039663e+05, 0.000000e+00, 1.755686e-06, 7.165456e-03, 1.347317e-03, 6.658903e-04, 8.824241e-04, 6.613261e-03, 1.855672e-03, 0.000000e+00, 0.000000e+00, 3.117533e-03, 1.783399e-07, 0.000000e+00   
3.096000e+05, 1.098470e+05, 1.039663e+05, 0.000000e+00, 1.468625e-06, 7.169215e-03, 1.350161e-03, 6.633942e-04, 8.810982e-04, 6.616897e-03, 1.855158e-03, 0.000000e+00, 0.000000e+00, 3.121134e-03, 1.777889e-07, 0.000000e+00   
3.102000e+05, 1.098470e+05, 1.039663e+05, 0.000000e+00, 1.106154e-06, 7.173088e-03, 1.353016e-03, 6.608104e-04, 8.796399e-04, 6.620843e-03, 1.854596e-03, 0.000000e+00, 0.000000e+00, 3.124514e-03, 1.772211e-07, 0.000000e+00   
3.108000e+05, 1.098470e+05, 1.039663e+05, 0.000000e+00, 8.037194e-07, 7.176870e-03, 1.355864e-03, 6.581415e-04, 8.781187e-04, 6.624992e-03, 1.854007e-03, 0.000000e+00, 0.000000e+00, 3.127690e-03, 1.766558e-07, 0.000000e+00   
3.114000e+05, 1.098470e+05, 1.039663e+05, 0.000000e+00, 4.983858e-07, 7.180659e-03, 1.358689e-03, 6.554230e-04, 8.768417e-04, 6.628817e-03, 1.853441e-03, 0.000000e+00, 0.000000e+00, 3.130673e-03, 1.761003e-07, 0.000000e+00   
3.120000e+05, 1.098470e+05, 1.039663e+05, 0.000000e+00, 1.730730e-07, 7.184480e-03, 1.361503e-03, 6.526469e-04, 8.756715e-04, 6.632528e-03, 1.852878e-03, 0.000000e+00, 0.000000e+00, 3.133462e-03, 1.755471e-07, 0.000000e+00   
3.126000e+05, 1.098471e+05, 1.039664e+05, 0.000000e+00, 7.400050e-08, 7.187962e-03, 1.364274e-03, 6.498608e-04, 8.746141e-04, 6.636038e-03, 1.852333e-03, 0.000000e+00, 0.000000e+00, 3.136083e-03, 1.750245e-07, 0.000000e+00   
3.132000e+05, 1.098471e+05, 1.039664e+05, 0.000000e+00, 0.000000e+00, 7.191409e-03, 1.367021e-03, 6.471135e-04, 8.736080e-04, 6.639371e-03, 1.851788e-03, 0.000000e+00, 0.000000e+00, 3.138525e-03, 1.745112e-07, 0.000000e+00   
