# t, p_bottom, p_top, mob_A, imm_A, diss_A, seal_A, mob_B, imm_B, diss_B, seal_B, M_C, CO2tot 
7.140000e+04, 1.098405e+05, 1.039635e+05, 6.256615e-04,  1.155220e-04, 3.317988e-03, 1.832806e-04, 0.000000e+00,  0.000000e+00, 2.954379e-05, 2.986513e-31, 8.699632e-01,  8.438550e-03   
7.200000e+04, 1.098405e+05, 1.039635e+05, 6.215284e-04,  1.151200e-04, 3.325400e-03, 1.848151e-04, 0.000000e+00,  0.000000e+00, 2.978579e-05, 2.994107e-31, 9.300342e-01,  8.438579e-03   
7.260000e+04, 1.098404e+05, 1.039634e+05, 6.160623e-04,  1.151157e-04, 3.333231e-03, 1.864413e-04, 0.000000e+00,  0.000000e+00, 3.004160e-05, 2.993385e-31, 9.420302e-01,  8.438613e-03   
7.320000e+04, 1.098402e+05, 1.039632e+05, 6.093629e-04,  1.151112e-04, 3.342350e-03, 1.881773e-04, 0.000000e+00,  0.000000e+00, 3.031365e-05, 2.987530e-31, 9.375614e-01,  8.438650e-03   
7.380000e+04, 1.098400e+05, 1.039631e+05, 6.014800e-04,  1.151065e-04, 3.352845e-03, 1.900263e-04, 0.000000e+00,  0.000000e+00, 3.060049e-05, 2.976783e-31, 9.244902e-01,  8.438687e-03   
7.440000e+04, 1.098399e+05, 1.039630e+05, 5.925972e-04,  1.151021e-04, 3.364561e-03, 1.919818e-04, 0.000000e+00,  0.000000e+00, 3.089845e-05, 2.961958e-31, 9.066102e-01,  8.438723e-03   
7.500000e+04, 1.098397e+05, 1.039629e+05, 5.829011e-04,  1.150980e-04, 3.377299e-03, 1.940330e-04, 0.000000e+00,  0.000000e+00, 3.120404e-05, 2.943887e-31, 8.862830e-01,  8.438757e-03   
7.560000e+04, 1.098396e+05, 1.039628e+05, 5.725614e-04,  1.150943e-04, 3.390864e-03, 1.961697e-04, 0.000000e+00,  0.000000e+00, 3.151426e-05, 2.923323e-31, 8.653934e-01,  8.438788e-03   
7.620000e+04, 1.098396e+05, 1.039627e+05, 5.616834e-04,  1.150910e-04, 3.405130e-03, 1.983864e-04, 0.000000e+00,  0.000000e+00, 3.182758e-05, 2.900749e-31, 8.455149e-01,  8.438816e-03   
7.680000e+04, 1.098395e+05, 1.039627e+05, 5.501342e-04,  1.150880e-04, 3.420277e-03, 2.006967e-04, 0.000000e+00,  0.000000e+00, 3.214592e-05, 2.875688e-31, 8.265734e-01,  8.438842e-03   
7.740000e+04, 1.098393e+05, 1.039625e+05, 5.375157e-04,  1.150852e-04, 3.436832e-03, 2.031422e-04, 0.000000e+00,  0.000000e+00, 3.247253e-05, 2.846666e-31, 8.078820e-01,  8.438867e-03   
7.800000e+04, 1.098389e+05, 1.039622e+05, 5.221143e-04,  1.150828e-04, 3.457015e-03, 2.058811e-04, 0.000000e+00,  0.000000e+00, 3.283288e-05, 2.807156e-31, 7.897814e-01,  8.438899e-03   
7.860000e+04, 1.098381e+05, 1.039615e+05, 5.013203e-04,  1.150796e-04, 3.484196e-03, 2.091774e-04, 0.000000e+00,  0.000000e+00, 3.326295e-05, 2.747824e-31, 7.711389e-01,  8.438934e-03   
7.920000e+04, 1.098360e+05, 1.039596e+05, 4.721614e-04,  1.143872e-04, 3.523046e-03, 2.133877e-04, 0.000000e+00,  0.000000e+00, 3.382420e-05, 2.655876e-31, 7.539959e-01,  8.438973e-03   
7.980000e+04, 1.098398e+05, 1.039630e+05, 4.589824e-04,  9.668858e-05, 3.563210e-03, 2.178242e-04, 0.000000e+00,  0.000000e+00, 3.437888e-05, 2.563033e-31, 7.388768e-01,  8.439015e-03   
8.040000e+04, 1.098399e+05, 1.039632e+05, 4.565163e-04,  9.124718e-05, 3.573602e-03, 2.201192e-04, 0.000000e+00,  0.000000e+00, 3.455137e-05, 2.553890e-31, 7.455986e-01,  8.439039e-03   
8.100000e+04, 1.098401e+05, 1.039633e+05, 4.533333e-04,  8.677098e-05, 3.583652e-03, 2.224358e-04, 0.000000e+00,  0.000000e+00, 3.471969e-05, 2.545732e-31, 7.849796e-01,  8.439066e-03   
8.160000e+04, 1.098401e+05, 1.039634e+05, 4.491215e-04,  8.439851e-05, 3.592265e-03, 2.246919e-04, 0.000000e+00,  0.000000e+00, 3.487051e-05, 2.649022e-31, 8.480984e-01,  8.439096e-03   
8.220000e+04, 1.098401e+05, 1.039634e+05, 4.437234e-04,  8.418903e-05, 3.599562e-03, 2.268904e-04, 0.000000e+00,  0.000000e+00, 3.500852e-05, 2.648267e-31, 8.985592e-01,  8.439130e-03   
8.280000e+04, 1.098399e+05, 1.039633e+05, 4.367690e-04,  8.418573e-05, 3.608598e-03, 2.292758e-04, 0.000000e+00,  0.000000e+00, 3.516511e-05, 2.642817e-31, 9.143665e-01,  8.439166e-03   
8.340000e+04, 1.098397e+05, 1.039632e+05, 4.287311e-04,  8.418254e-05, 3.619042e-03, 2.318152e-04, 0.000000e+00,  0.000000e+00, 3.533548e-05, 2.633616e-31, 9.192911e-01,  8.439201e-03   
8.400000e+04, 1.098396e+05, 1.039630e+05, 4.198084e-04,  8.417960e-05, 3.630639e-03, 2.344851e-04, 0.000000e+00,  0.000000e+00, 3.551598e-05, 2.621399e-31, 9.160611e-01,  8.439235e-03   
8.460000e+04, 1.098394e+05, 1.039630e+05, 4.102142e-04,  8.417699e-05, 3.643114e-03, 2.372586e-04, 0.000000e+00,  0.000000e+00, 3.570276e-05, 2.606950e-31, 9.087860e-01,  8.439265e-03   
8.520000e+04, 1.098393e+05, 1.039629e+05, 4.000323e-04,  8.417467e-05, 3.656358e-03, 2.401248e-04, 0.000000e+00,  0.000000e+00, 3.589399e-05, 2.590596e-31, 8.985871e-01,  8.439292e-03   
8.580000e+04, 1.098391e+05, 1.039628e+05, 3.891011e-04,  8.417255e-05, 3.670583e-03, 2.431045e-04, 0.000000e+00,  0.000000e+00, 3.609108e-05, 2.571832e-31, 8.873347e-01,  8.439317e-03   
8.640000e+04, 1.098388e+05, 1.039626e+05, 3.765468e-04,  8.417056e-05, 3.686933e-03, 2.463085e-04, 0.000000e+00,  0.000000e+00, 3.630168e-05, 2.547817e-31, 8.753897e-01,  8.439342e-03   
8.700000e+04, 1.098383e+05, 1.039622e+05, 3.607481e-04,  8.416895e-05, 3.707525e-03, 2.499476e-04, 0.000000e+00,  0.000000e+00, 3.654586e-05, 2.513378e-31, 8.631788e-01,  8.439373e-03   
8.760000e+04, 1.098365e+05, 1.039608e+05, 3.340187e-04,  8.416569e-05, 3.742378e-03, 2.550154e-04, 0.000000e+00,  0.000000e+00, 3.691421e-05, 2.444683e-31, 8.487788e-01,  8.439413e-03   
8.820000e+04, 1.098339e+05, 1.039588e+05, 3.104962e-04,  7.390086e-05, 3.786381e-03, 2.610493e-04, 0.000000e+00,  0.000000e+00, 3.736224e-05, 2.355437e-31, 8.373626e-01,  8.439454e-03   
8.880000e+04, 1.098395e+05, 1.039634e+05, 3.072256e-04,  6.549035e-05, 3.801524e-03, 2.643605e-04, 0.000000e+00,  0.000000e+00, 3.748623e-05, 3.433267e-31, 8.348750e-01,  8.439484e-03   
8.940000e+04, 1.098394e+05, 1.039633e+05, 3.035326e-04,  6.188412e-05, 3.810930e-03, 2.671556e-04, 0.000000e+00,  0.000000e+00, 3.754705e-05, 3.478282e-31, 8.497226e-01,  8.439513e-03   
9.000000e+04, 1.098392e+05, 1.039633e+05, 2.986000e-04,  5.907002e-05, 3.820905e-03, 2.700539e-04, 0.000000e+00,  0.000000e+00, 3.760909e-05, 3.534022e-31, 8.824313e-01,  8.439545e-03   
9.060000e+04, 1.098392e+05, 1.039633e+05, 2.925333e-04,  5.827581e-05, 3.829684e-03, 2.728747e-04, 0.000000e+00,  0.000000e+00, 3.766097e-05, 3.665364e-31, 9.122701e-01,  8.439578e-03   
9.120000e+04, 1.098390e+05, 1.039632e+05, 2.852209e-04,  5.801930e-05, 3.839350e-03, 2.758198e-04, 0.000000e+00,  0.000000e+00, 3.772076e-05, 3.715301e-31, 9.349750e-01,  8.439610e-03   
9.180000e+04, 1.098387e+05, 1.039631e+05, 2.767493e-04,  5.761276e-05, 3.850691e-03, 2.789733e-04, 0.000000e+00,  0.000000e+00, 3.779392e-05, 3.795532e-31, 9.483566e-01,  8.439641e-03   
9.240000e+04, 1.098386e+05, 1.039630e+05, 2.675120e-04,  5.744966e-05, 3.862673e-03, 2.822241e-04, 0.000000e+00,  0.000000e+00, 3.787208e-05, 3.891094e-31, 9.541640e-01,  8.439669e-03   
9.300000e+04, 1.098384e+05, 1.039629e+05, 2.573625e-04,  5.744824e-05, 3.875585e-03, 2.856033e-04, 0.000000e+00,  0.000000e+00, 3.795577e-05, 4.003874e-31, 9.470577e-01,  8.439694e-03   
9.360000e+04, 1.098380e+05, 1.039628e+05, 2.457156e-04,  5.744694e-05, 3.890419e-03, 2.892167e-04, 0.000000e+00,  0.000000e+00, 3.804953e-05, 4.151861e-31, 9.363104e-01,  8.439718e-03   
9.420000e+04, 1.098374e+05, 1.039624e+05, 2.308785e-04,  5.744601e-05, 3.909399e-03, 2.933253e-04, 0.000000e+00,  0.000000e+00, 3.816379e-05, 4.373644e-31, 9.247109e-01,  8.439746e-03   
9.480000e+04, 1.098357e+05, 1.039613e+05, 2.076970e-04,  5.744449e-05, 3.939272e-03, 2.987139e-04, 0.000000e+00,  0.000000e+00, 3.834343e-05, 4.780920e-31, 9.121602e-01,  8.439779e-03   
9.540000e+04, 1.098341e+05, 1.039603e+05, 1.882872e-04,  5.036566e-05, 3.973433e-03, 3.046467e-04, 0.000000e+00,  0.000000e+00, 3.854419e-05, 5.251206e-31, 9.054486e-01,  8.439811e-03   
9.600000e+04, 1.098384e+05, 1.039634e+05, 1.845629e-04,  4.229764e-05, 3.988303e-03, 3.084800e-04, 0.000000e+00,  0.000000e+00, 3.857819e-05, 5.384481e-31, 9.006921e-01,  8.439843e-03   
9.660000e+04, 1.098381e+05, 1.039632e+05, 1.802637e-04,  3.858375e-05, 3.998183e-03, 3.118004e-04, 0.000000e+00,  0.000000e+00, 3.857223e-05, 5.433335e-31, 9.026516e-01,  8.439873e-03   
9.720000e+04, 1.098384e+05, 1.039634e+05, 1.748658e-04,  3.642080e-05, 4.007425e-03, 3.151000e-04, 0.000000e+00,  0.000000e+00, 3.856152e-05, 5.471775e-31, 9.136226e-01,  8.439902e-03   
9.780000e+04, 1.098382e+05, 1.039634e+05, 1.684110e-04,  3.586408e-05, 4.015899e-03, 3.183684e-04, 0.000000e+00,  0.000000e+00, 3.854778e-05, 5.498048e-31, 9.288366e-01,  8.439930e-03   
9.840000e+04, 1.098380e+05, 1.039632e+05, 1.608591e-04,  3.554351e-05, 4.025453e-03, 3.218017e-04, 0.000000e+00,  0.000000e+00, 3.854070e-05, 5.541694e-31, 9.427784e-01,  8.439957e-03   
9.900000e+04, 1.098379e+05, 1.039631e+05, 1.523039e-04,  3.536090e-05, 4.036092e-03, 3.253922e-04, 0.000000e+00,  0.000000e+00, 3.853937e-05, 5.604041e-31, 9.526553e-01,  8.439980e-03   
9.960000e+04, 1.098376e+05, 1.039629e+05, 1.415486e-04,  3.536016e-05, 4.049325e-03, 3.293318e-04, 0.000000e+00,  0.000000e+00, 3.854644e-05, 5.707745e-31, 9.507612e-01,  8.440003e-03   
1.002000e+05, 1.098367e+05, 1.039623e+05, 1.262903e-04,  3.535973e-05, 4.068429e-03, 3.340403e-04, 0.000000e+00,  0.000000e+00, 3.856711e-05, 5.901368e-31, 9.461081e-01,  8.440030e-03   
1.008000e+05, 1.098347e+05, 1.039609e+05, 1.038028e-04,  3.512912e-05, 4.097305e-03, 3.400176e-04, 0.000000e+00,  0.000000e+00, 3.862120e-05, 6.266742e-31, 9.426861e-01,  8.440057e-03   
1.014000e+05, 1.098377e+05, 1.039629e+05, 9.438509e-05,  2.488170e-05, 4.122118e-03, 3.455661e-04, 0.000000e+00,  0.000000e+00, 3.863105e-05, 6.534141e-31, 9.377779e-01,  8.440089e-03   
1.020000e+05, 1.098382e+05, 1.039632e+05, 8.969210e-05,  2.222597e-05, 4.130680e-03, 3.491675e-04, 0.000000e+00,  0.000000e+00, 3.855920e-05, 6.645973e-31, 9.308399e-01,  8.440118e-03   
1.026000e+05, 1.098382e+05, 1.039632e+05, 8.355306e-05,  1.992740e-05, 4.140605e-03, 3.529895e-04, 0.000000e+00,  0.000000e+00, 3.848923e-05, 6.692362e-31, 9.277812e-01,  8.440146e-03   
1.032000e+05, 1.098383e+05, 1.039632e+05, 7.638219e-05,  1.891790e-05, 4.150123e-03, 3.568136e-04, 0.000000e+00,  0.000000e+00, 3.842006e-05, 7.126929e-31, 9.305481e-01,  8.440168e-03   
1.038000e+05, 1.098381e+05, 1.039631e+05, 6.720765e-05,  1.858571e-05, 4.161303e-03, 3.608539e-04, 0.000000e+00,  0.000000e+00, 3.835545e-05, 7.192324e-31, 9.341876e-01,  8.440189e-03   
1.044000e+05, 1.098374e+05, 1.039626e+05, 5.424704e-05,  1.858556e-05, 4.176955e-03, 3.654684e-04, 0.000000e+00,  0.000000e+00, 3.829674e-05, 7.320165e-31, 9.361765e-01,  8.440209e-03   
1.050000e+05, 1.098364e+05, 1.039619e+05, 3.693743e-05,  1.782788e-05, 4.199270e-03, 3.709611e-04, 0.000000e+00,  0.000000e+00, 3.824961e-05, 7.538068e-31, 9.417274e-01,  8.440227e-03   
1.056000e+05, 1.098385e+05, 1.039633e+05, 3.173576e-05,  1.015614e-05, 4.214660e-03, 3.755900e-04, 0.000000e+00,  0.000000e+00, 3.816281e-05, 8.125597e-31, 9.422708e-01,  8.440253e-03   
1.062000e+05, 1.098388e+05, 1.039635e+05, 2.725720e-05,  7.965954e-06, 4.221862e-03, 3.791969e-04, 0.000000e+00,  0.000000e+00, 3.807622e-05, 8.136109e-31, 9.356986e-01,  8.440269e-03   
1.068000e+05, 1.098389e+05, 1.039635e+05, 2.200245e-05,  7.308069e-06, 4.228041e-03, 3.826972e-04, 0.000000e+00,  0.000000e+00, 3.800080e-05, 8.136073e-31, 9.300947e-01,  8.440282e-03   
1.074000e+05, 1.098383e+05, 1.039631e+05, 1.316316e-05,  7.108172e-06, 4.238287e-03, 3.866863e-04, 0.000000e+00,  0.000000e+00, 3.793915e-05, 8.188739e-31, 9.255307e-01,  8.440294e-03   
1.080000e+05, 1.098383e+05, 1.039631e+05, 4.090436e-06,  3.724982e-06, 4.252985e-03, 3.912422e-04, 0.000000e+00,  0.000000e+00, 3.788344e-05, 8.300101e-31, 9.280200e-01,  8.440306e-03   
1.086000e+05, 1.098396e+05, 1.039640e+05, 2.962360e-06,  9.164126e-07, 4.256474e-03, 3.943886e-04, 0.000000e+00,  0.000000e+00, 3.783064e-05, 8.295220e-31, 9.297589e-01,  8.440313e-03   
1.092000e+05, 1.098398e+05, 1.039642e+05, 1.610796e-06,  9.164143e-07, 4.256554e-03, 3.970905e-04, 0.000000e+00,  0.000000e+00, 3.779381e-05, 8.289995e-31, 9.244073e-01,  8.440318e-03   
1.098000e+05, 1.098396e+05, 1.039641e+05, 7.273100e-10,  3.837206e-07, 4.257660e-03, 3.999048e-04, 0.000000e+00,  0.000000e+00, 3.776723e-05, 8.281446e-31, 9.175754e-01,  8.440323e-03   
1.104000e+05, 1.098400e+05, 1.039643e+05, 0.000000e+00,  0.000000e+00, 4.256453e-03, 4.024152e-04, 0.000000e+00,  0.000000e+00, 3.774993e-05, 8.947211e-31, 1.104217e+00,  8.440326e-03   
1.110000e+05, 1.098400e+05, 1.039643e+05, 0.000000e+00,  0.000000e+00, 4.254733e-03, 4.048400e-04, 0.000000e+00,  0.000000e+00, 3.774585e-05, 1.842869e-30, 1.234449e+00,  8.440330e-03   
1.116000e+05, 1.098400e+05, 1.039644e+05, 0.000000e+00,  0.000000e+00, 4.253006e-03, 4.072491e-04, 0.000000e+00,  0.000000e+00, 3.775127e-05, 5.680572e-30, 1.218681e+00,  8.440334e-03   
1.122000e+05, 1.098401e+05, 1.039644e+05, 0.000000e+00,  0.000000e+00, 4.251274e-03, 4.096461e-04, 0.000000e+00,  0.000000e+00, 3.776548e-05, 1.750205e-29, 1.200190e+00,  8.440337e-03   
1.128000e+05, 1.098401e+05, 1.039644e+05, 0.000000e+00,  0.000000e+00, 4.249536e-03, 4.120317e-04, 0.000000e+00,  0.000000e+00, 3.778782e-05, 4.851764e-29, 1.181135e+00,  8.440341e-03   
1.134000e+05, 1.098401e+05, 1.039644e+05, 0.000000e+00,  0.000000e+00, 4.247794e-03, 4.144061e-04, 0.000000e+00,  0.000000e+00, 3.781766e-05, 1.213754e-28, 1.163065e+00,  8.440345e-03   
1.140000e+05, 1.098401e+05, 1.039644e+05, 0.000000e+00,  0.000000e+00, 4.246047e-03, 4.167694e-04, 0.000000e+00,  0.000000e+00, 3.785441e-05, 2.789302e-28, 1.145411e+00,  8.440348e-03   
1.146000e+05, 1.098401e+05, 1.039644e+05, 0.000000e+00,  0.000000e+00, 4.244296e-03, 4.191223e-04, 0.000000e+00,  0.000000e+00, 3.789754e-05, 5.982887e-28, 1.128154e+00,  8.440352e-03   
1.152000e+05, 1.098401e+05, 1.039644e+05, 0.000000e+00,  0.000000e+00, 4.242542e-03, 4.214640e-04, 0.000000e+00,  0.000000e+00, 3.794655e-05, 1.213013e-27, 1.111588e+00,  8.440355e-03   
1.158000e+05, 1.098401e+05, 1.039644e+05, 0.000000e+00,  0.000000e+00, 4.240785e-03, 4.237940e-04, 0.000000e+00,  0.000000e+00, 3.800107e-05, 2.344681e-27, 1.095402e+00,  8.440359e-03   
1.164000e+05, 1.098401e+05, 1.039644e+05, 0.000000e+00,  0.000000e+00, 4.239024e-03, 4.261117e-04, 0.000000e+00,  0.000000e+00, 3.806072e-05, 4.350148e-27, 1.079154e+00,  8.440363e-03   
1.170000e+05, 1.098401e+05, 1.039644e+05, 0.000000e+00,  0.000000e+00, 4.237261e-03, 4.284168e-04, 0.000000e+00,  0.000000e+00, 3.812512e-05, 7.788519e-27, 1.062315e+00,  8.440366e-03   
1.176000e+05, 1.098401e+05, 1.039644e+05, 0.000000e+00,  0.000000e+00, 4.235496e-03, 4.307089e-04, 0.000000e+00,  0.000000e+00, 3.819392e-05, 1.351495e-26, 1.045426e+00,  8.440370e-03   
1.182000e+05, 1.098401e+05, 1.039644e+05, 0.000000e+00,  0.000000e+00, 4.233729e-03, 4.329880e-04, 0.000000e+00,  0.000000e+00, 3.826680e-05, 2.280926e-26, 1.028625e+00,  8.440374e-03   
1.188000e+05, 1.098401e+05, 1.039644e+05, 0.000000e+00,  0.000000e+00, 4.231962e-03, 4.352539e-04, 0.000000e+00,  0.000000e+00, 3.834345e-05, 3.755022e-26, 1.011506e+00,  8.440377e-03   
1.194000e+05, 1.098401e+05, 1.039644e+05, 0.000000e+00,  0.000000e+00, 4.230194e-03, 4.375064e-04, 0.000000e+00,  0.000000e+00, 3.842362e-05, 6.044782e-26, 9.934252e-01,  8.440381e-03   
1.200000e+05, 1.098401e+05, 1.039644e+05, 0.000000e+00,  0.000000e+00, 4.228427e-03, 4.397453e-04, 0.000000e+00,  0.000000e+00, 3.850704e-05, 9.534903e-26, 9.743376e-01,  8.440384e-03   
1.206000e+05, 1.098401e+05, 1.039644e+05, 0.000000e+00,  0.000000e+00, 4.226660e-03, 4.419707e-04, 0.000000e+00,  0.000000e+00, 3.859348e-05, 1.476354e-25, 9.549989e-01,  8.440388e-03   
1.212000e+05, 1.098401e+05, 1.039644e+05, 0.000000e+00,  0.000000e+00, 4.224896e-03, 4.441825e-04, 0.000000e+00,  0.000000e+00, 3.868274e-05, 2.247352e-25, 9.355077e-01,  8.440392e-03   
1.218000e+05, 1.098401e+05, 1.039644e+05, 0.000000e+00,  0.000000e+00, 4.223134e-03, 4.463805e-04, 0.000000e+00,  0.000000e+00, 3.877461e-05, 3.369814e-25, 9.164434e-01,  8.440395e-03   
1.224000e+05, 1.098401e+05, 1.039644e+05, 0.000000e+00,  0.000000e+00, 4.221376e-03, 4.485648e-04, 0.000000e+00,  0.000000e+00, 3.886891e-05, 4.981792e-25, 8.976027e-01,  8.440399e-03   
1.230000e+05, 1.098401e+05, 1.039644e+05, 0.000000e+00,  0.000000e+00, 4.219623e-03, 4.507353e-04, 0.000000e+00,  0.000000e+00, 3.896548e-05, 7.267794e-25, 8.791851e-01,  8.440403e-03   
1.236000e+05, 1.098401e+05, 1.039644e+05, 0.000000e+00,  0.000000e+00, 4.217874e-03, 4.528919e-04, 0.000000e+00,  0.000000e+00, 3.906416e-05, 1.047182e-24, 8.614068e-01,  8.440406e-03   
1.242000e+05, 1.098401e+05, 1.039644e+05, 0.000000e+00,  0.000000e+00, 4.216132e-03, 4.550347e-04, 0.000000e+00,  0.000000e+00, 3.916479e-05, 1.491349e-24, 8.442337e-01,  8.440410e-03   
1.248000e+05, 1.098401e+05, 1.039644e+05, 0.000000e+00,  0.000000e+00, 4.214397e-03, 4.571636e-04, 0.000000e+00,  0.000000e+00, 3.926725e-05, 2.100779e-24, 8.279144e-01,  8.440413e-03   
1.254000e+05, 1.098401e+05, 1.039645e+05, 0.000000e+00,  0.000000e+00, 4.212669e-03, 4.592786e-04, 0.000000e+00,  0.000000e+00, 3.937141e-05, 2.928902e-24, 8.129916e-01,  8.440417e-03   
1.260000e+05, 1.098401e+05, 1.039645e+05, 0.000000e+00,  0.000000e+00, 4.210950e-03, 4.613797e-04, 0.000000e+00,  0.000000e+00, 3.947713e-05, 4.043984e-24, 7.990721e-01,  8.440421e-03   
1.266000e+05, 1.098401e+05, 1.039645e+05, 0.000000e+00,  0.000000e+00, 4.209241e-03, 4.634670e-04, 0.000000e+00,  0.000000e+00, 3.958432e-05, 5.532595e-24, 7.858743e-01,  8.440424e-03   
1.272000e+05, 1.098401e+05, 1.039645e+05, 0.000000e+00,  0.000000e+00, 4.207542e-03, 4.655405e-04, 0.000000e+00,  0.000000e+00, 3.969285e-05, 7.503728e-24, 7.730879e-01,  8.440428e-03   
1.278000e+05, 1.098401e+05, 1.039645e+05, 0.000000e+00,  0.000000e+00, 4.205854e-03, 4.676003e-04, 0.000000e+00,  0.000000e+00, 3.980265e-05, 1.009370e-23, 7.608518e-01,  8.440432e-03   
1.284000e+05, 1.098402e+05, 1.039645e+05, 0.000000e+00,  0.000000e+00, 4.204177e-03, 4.696463e-04, 0.000000e+00,  0.000000e+00, 3.991360e-05, 1.347189e-23, 7.492088e-01,  8.440435e-03   
1.290000e+05, 1.098402e+05, 1.039645e+05, 0.000000e+00,  0.000000e+00, 4.202513e-03, 4.716787e-04, 0.000000e+00,  0.000000e+00, 4.002564e-05, 1.784756e-23, 7.387046e-01,  8.440439e-03   
1.296000e+05, 1.098402e+05, 1.039645e+05, 0.000000e+00,  0.000000e+00, 4.200862e-03, 4.736974e-04, 0.000000e+00,  0.000000e+00, 4.013868e-05, 2.347774e-23, 7.291439e-01,  8.440443e-03   
1.302000e+05, 1.098402e+05, 1.039645e+05, 0.000000e+00,  0.000000e+00, 4.199224e-03, 4.757022e-04, 0.000000e+00,  0.000000e+00, 4.025265e-05, 3.071148e-23, 7.199977e-01,  8.440445e-03   
1.308000e+05, 1.098402e+05, 1.039645e+05, 0.000000e+00,  0.000000e+00, 4.197600e-03, 4.776937e-04, 0.000000e+00,  0.000000e+00, 4.036748e-05, 3.986365e-23, 7.113624e-01,  8.440448e-03   
1.314000e+05, 1.098402e+05, 1.039645e+05, 0.000000e+00,  0.000000e+00, 4.195992e-03, 4.796716e-04, 0.000000e+00,  0.000000e+00, 4.048313e-05, 5.147153e-23, 7.033250e-01,  8.440451e-03   
1.320000e+05, 1.098402e+05, 1.039645e+05, 0.000000e+00,  0.000000e+00, 4.194398e-03, 4.816359e-04, 0.000000e+00,  0.000000e+00, 4.059955e-05, 6.606739e-23, 6.957844e-01,  8.440453e-03   
1.326000e+05, 1.098402e+05, 1.039645e+05, 0.000000e+00,  0.000000e+00, 4.192819e-03, 4.835866e-04, 0.000000e+00,  0.000000e+00, 4.071660e-05, 8.432765e-23, 6.888481e-01,  8.440457e-03   
1.332000e+05, 1.098402e+05, 1.039645e+05, 0.000000e+00,  0.000000e+00, 4.191257e-03, 4.855239e-04, 0.000000e+00,  0.000000e+00, 4.083429e-05, 1.071410e-22, 6.825101e-01,  8.440461e-03   
1.338000e+05, 1.098402e+05, 1.039645e+05, 0.000000e+00,  0.000000e+00, 4.189710e-03, 4.874477e-04, 0.000000e+00,  0.000000e+00, 4.095256e-05, 1.353855e-22, 6.766207e-01,  8.440464e-03   
1.344000e+05, 1.098402e+05, 1.039645e+05, 0.000000e+00,  0.000000e+00, 4.188180e-03, 4.893581e-04, 0.000000e+00,  0.000000e+00, 4.107144e-05, 1.703174e-22, 6.712429e-01,  8.440467e-03   
1.350000e+05, 1.098402e+05, 1.039645e+05, 0.000000e+00,  0.000000e+00, 4.186667e-03, 4.912551e-04, 0.000000e+00,  0.000000e+00, 4.119082e-05, 2.132608e-22, 6.662653e-01,  8.440469e-03   
1.356000e+05, 1.098402e+05, 1.039645e+05, 0.000000e+00,  0.000000e+00, 4.185170e-03, 4.931384e-04, 0.000000e+00,  0.000000e+00, 4.131060e-05, 2.659442e-22, 6.616063e-01,  8.440471e-03   
1.362000e+05, 1.098402e+05, 1.039645e+05, 0.000000e+00,  0.000000e+00, 4.183690e-03, 4.950090e-04, 0.000000e+00,  0.000000e+00, 4.143082e-05, 3.299202e-22, 6.573259e-01,  8.440475e-03   
1.368000e+05, 1.098402e+05, 1.039645e+05, 0.000000e+00,  0.000000e+00, 4.182227e-03, 4.968665e-04, 0.000000e+00,  0.000000e+00, 4.155148e-05, 4.077082e-22, 6.534116e-01,  8.440477e-03   
1.374000e+05, 1.098402e+05, 1.039645e+05, 0.000000e+00,  0.000000e+00, 4.180781e-03, 4.987110e-04, 0.000000e+00,  0.000000e+00, 4.167248e-05, 5.017731e-22, 6.497583e-01,  8.440479e-03   
1.380000e+05, 1.098402e+05, 1.039645e+05, 0.000000e+00,  0.000000e+00, 4.179352e-03, 5.005423e-04, 0.000000e+00,  0.000000e+00, 4.179376e-05, 6.153306e-22, 6.463261e-01,  8.440481e-03   
1.386000e+05, 1.098402e+05, 1.039645e+05, 0.000000e+00,  0.000000e+00, 4.177940e-03, 5.023610e-04, 0.000000e+00,  0.000000e+00, 4.191532e-05, 7.511359e-22, 6.431442e-01,  8.440485e-03   
1.392000e+05, 1.098402e+05, 1.039645e+05, 0.000000e+00,  0.000000e+00, 4.176545e-03, 5.041668e-04, 0.000000e+00,  0.000000e+00, 4.203718e-05, 9.138340e-22, 6.402243e-01,  8.440487e-03   
1.398000e+05, 1.098402e+05, 1.039645e+05, 0.000000e+00,  0.000000e+00, 4.175168e-03, 5.059598e-04, 0.000000e+00,  0.000000e+00, 4.215928e-05, 1.107766e-21, 6.375226e-01,  8.440489e-03   
1.404000e+05, 1.098402e+05, 1.039645e+05, 0.000000e+00,  0.000000e+00, 4.173808e-03, 5.077396e-04, 0.000000e+00,  0.000000e+00, 4.228152e-05, 1.338615e-21, 6.350018e-01,  8.440491e-03   
1.410000e+05, 1.098402e+05, 1.039645e+05, 0.000000e+00,  0.000000e+00, 4.172465e-03, 5.095069e-04, 0.000000e+00,  0.000000e+00, 4.240393e-05, 1.611005e-21, 6.326524e-01,  8.440495e-03   
1.416000e+05, 1.098402e+05, 1.039645e+05, 0.000000e+00,  0.000000e+00, 4.171139e-03, 5.112616e-04, 0.000000e+00,  0.000000e+00, 4.252655e-05, 1.933116e-21, 6.304518e-01,  8.440497e-03   
1.422000e+05, 1.098402e+05, 1.039645e+05, 0.000000e+00,  0.000000e+00, 4.169830e-03, 5.130036e-04, 0.000000e+00,  0.000000e+00, 4.264925e-05, 2.312279e-21, 6.283875e-01,  8.440501e-03   
